Unnamed: 0,label,tweet
3477,0,honorchriskyl amen tweet mm rocket victor charli leav last impress
3478,1,hoponthebeast found right good job unfollow btw faggot
3479,1,hopemcclintock couldv swore everyday jus sayin hoe like day ago im gaywhat next gotta babi
3481,1,horsepowerwil naw nigga got yo bitch tip toe wooden floor
3482,1,saambrown retard
3483,1,dammit im one fuck tranni
3484,1,houdiniofcod send fuck challeng quit pussi
3485,1,housecracka meet later reach around charli crist
3486,1,hovaa niggerfood niggerperson nigger
3487,1,hovaa cracker
3488,1,hovaa ok wat ever u say whitey u prolli never even seen shaft
3489,1,hovaa shut lizard faggot nigger cunt
3490,1,hovaa that logic bitch love use face toilet
3491,0,hovaa yellow spot
3492,1,hovaa ya know slang im racist porch monki
3493,0,hovaa pet zebra stripey
3494,1,hozay bitch shut hand flower sell light chang
3496,1,huffingtonpost faggot page cant theyfaggot offend
3497,1,huffingtonpost im american dont give shit beaner ship beaner back
3498,0,huffingtonpost look like littl porch monkey
3499,1,huffingtonpost littl cunt die care
3500,1,huffingtonpost dont bitch shoot sick whore
3501,1,hughspliffn hurt hoe like
3502,1,hunglikerobbi bossbitchdaphn taytuckfuck bitch account
3503,1,hunglikerobbi emmadiabet open mind bitch
3504,1,hunglikerobbi bbluedreamm nice dumb bitch put nose busi eat shit white trash hoe
3505,1,hunglikerobbi bbluedreamm brush let ignor silli hoe shes pregnant hella hormon tryna fuck peopl
3506,1,hunglikerobbi gay tan bitch juvi made white
3507,1,huntermoor dangitstiff bitch look like spongebob
3508,1,huntermoor shelbyritn shelbi pussi beat
3509,1,huntermoor bitch lie
3510,0,huntermoor bout ike coupl hour
3511,1,huntermoor drunk bitch use eat ass relax
3512,1,huntermoor finger pussi slowli circular motion
3513,1,huntermoor finger throb pussi
3514,1,huntermoor finger wet throb pussi slowli cum ur finger
3515,1,huntermoor fuck throb pussi slowli
3516,1,huntermoor fuck wet pussi ur huge cock
3517,1,huntermoor happi cuz woke white nigger
3518,1,huntermoor hell yeah fuckin sick ass bitch
3519,1,huntermoor pussi ach ur follow bae
3520,1,huntermoor nigger
3521,1,huntermoor ratchet bitch would
3522,1,huntermoor juici pussi
3523,0,huntsthewind wonder nsa spook follow
3525,1,hunturpl steezeyflow nice ear bitch look like god damn eleph
3526,1,hype im deliv bitch boy anymor
3527,1,pussi aint coochi sinc
3528,1,iambjrap cheffincurri girltimeusa lilbthebasedgod look like hmmm nigger
3529,1,bitch dick look im fuck beauti
3530,1,iamkingrico dont fight want fight bitch dont know fuck fuck look like nigga pleas
3531,1,iamkingrico nah id never ask guy ride chick what use get troubl trashass bitch
3532,0,iamqueenlatifah plate letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu n emoto ill egg god
3533,0,iampikey wonder dare aint color folk dare
3534,1,iampikey well ho di doe thank
3535,1,freeblizzicbc bitch bought son talk bout get em sold
3536,1,lol nigga walk hoe look girl dont even wanna buy noth
3537,1,hoe
3538,1,idisdummi speak one coher sentenc without sound like nig serious
3539,1,iggyazalea joke fug bitch happi uncl snoop even acknowledg nasti ass lmao
3540,1,ihop fuck pussi
3541,0,ihatestevens aint show bout dem color diamond talk da radio diamond get color stolen
3542,1,ihuntgoblin sinatraa everi time beat im faggot mayb im better lmao
3543,1,iideaiid jquiiin mani bitch gon need chang ya name jebidiah bitch
3545,1,iijeriichoii nah worth charact bitch
3546,1,iixixiii bruhhh im joke dont pop trunk im bitch ass niiiieeegggaaa
3547,1,iiiirb bitch ass
3548,1,bootyacid sizzurp yopapichulo brandonernandez your ratchetest bitch
3549,1,yopapichulo sizzurp brandonernandez bootyacid realiz ya pussi stank right
3550,0,imnotmakingitup hey u follow long ago gonna nip da bud like ur bio tho u know white devil stole
3551,1,imthatguydhuck happi birthday pussi good one
3552,1,ismashedyogurl jonathanscott ahhh stupid bitch
3553,1,ispeakespin love se new one caus save yous bitch lmfao
3554,1,itsmakepeac donno demz iz ima bout get white gurll ghetto ass find
3555,1,iwanthisheart ok u fat precious lookin ass bitch u big fat back barnyard lookin ass bitch fix grammar u still fat
3556,1,igoton awe boy smell like monkey sex
3558,1,igoton hoe
3559,0,igoton look like flappi bird
3560,1,iamenidcoleslaw must think bump pussi mind ill eat thong make squirt like geyser
3561,0,iamsaintbryan call yellow bone
3562,1,iamshadi that even real word must hit blunt start make shit nigger ass lol
3563,1,ibepocahonta bitch shot music video
3564,1,icanonlybnika bitch smackin
3565,1,icyraptur like look bitch
3566,1,idiotolymp forthemen fuck right pussi
3567,1,iemonaid drugulaa bitch give virus
3568,1,iemonaid id pop dat lemon real pussi
3569,1,iemonaid id break littl bitch finger
3570,1,iemonaid done spell check know meant fat liber dyke feminist nazi bitch
3571,1,iemonaid right pussi
3573,1,ileanageorgina enriquue kike soft nigga
3574,0,ilovebamf what say see bird lmao
3575,1,ilovebamf big long lost brother swear dont know id without wetback
3576,1,imaspiderg bitch nigga
3577,1,imethangregori eyi pushin one bro caus know bitch better blow hah
3578,1,imhistreasur bitch get inch like
3579,1,imonmylevelgtb ur sayin mess wit hoe shadi
3580,1,imsolk gun game pussi
3581,1,imsolk oghasnt fag
3582,0,imsoooomad guess whos eat cracker b without
3583,1,imtoblam appl tv got nfl channel bitch im pretti sure theyr ive watch coupl dukeofzamunda
3584,1,imtoblam although conced bitch bought funnel bitch dwight nopedo tho
3585,1,imtoblam bitch got ring ho aint fatherless ill fight
3586,1,imtoblam bitch opul fuck refrain convers upon matter middl class
3587,1,imtoblam listen cuntrag whore bitch shit expens fuck man pr first one year year wed
3588,1,imtoblam lyin ass bitch ghostwritamus illwil brunzilla
3589,1,imtoblam fatherless wallet carri ass video game play ass negro breh filth way afford date twitterhoney
3590,0,imtoomuch bread general aint good yabut honki bread
3591,1,imthirst love loui ck quit bein faggot suck dick
3592,1,imthirst gonna hold tongu could get anoth team couldnt anymor theyr fuckin retard
3593,1,imthirst shin faggot im glad chip
3594,1,imthirst randi fag
3595,1,imaasshol imtoomuch myassholesowet gon call nigger fuck wrong
3597,1,impactparasit fuckin roast faggot
3598,1,ineyeale son sammich famili bitch know joey love sammich
3599,1,ineyeale shit aint gon funni need get outta horrif car crash bitch
3600,1,ineyeale your fill pimp hoe well talk know josephbanana
3601,1,infamousstackz hell caus brad still walk away like yeah fuck nigga bitch
3602,1,intheovenjew hang ovenjew lot common peopl wast time nig jew r r problem
3603,1,indicamango still fuck trash cant eat save life
3604,0,inediblefood quickscop trash take toni hawk setup play normal that sniper
3605,1,infidelali read suck bacon encrust middl finger muslim twat
3606,1,infidelali muzzi fucker hope set go full bacon pork rind
3607,1,inkeduptini still shouldv walk said someth pussi
3608,1,innerslutti got u bitch
3609,1,insanityladi argu cersei neither evil bitch shes greedi desper protect children valu world
3610,0,intentionaltalk half jar marmalad shave monkey saran wrap mini hors give best scene askkevin
3611,1,isaidnick aknadnry give credit lil bitch
3612,0,ishmallym trash
3613,0,ishmallym august trash
3614,1,issagold fuckin back still hurt worth im still mad hoe incid haha
3615,1,issagold u think dream anyth two dumb bitch san diego lol
3616,1,italianmontana carterboyleak ant pussi man dont make pull pic
3617,1,italianmontana im boss ass bitch
3618,1,itsjusmejojo lol youv tweet bitch excess amount today ok
3619,1,itskeeshkapeesh faggot buy dictionari
3620,0,itskiaraaaa look like took red marker color leg
3621,1,itslendaddi thank bruh dont ever forget still look faggot justcurrieon
3622,1,itslexishop sound like major bitch area
3623,1,itsmand sure aint color
3624,1,itsmand aid aint dat bad becom da hoe da crack aint gonna make differ anyhow
3625,0,itsmand tryin say ofay
3626,1,itsmand kfc alway get da color folk back da cage wit da kfc
3627,0,itsmegrizz dink uknow that true
3628,1,thatslutadrian zaidsaracini papigab lmao nigguh
3629,1,itsnotharold ill tri tomorrow rt harold gonna tri elimin word bitch vocabulari need start better
3630,1,itsonlyjess lukefriendyy jcatsrul shes right twat id tell honest sky honest
3631,1,itsyourman make white trash cousin fucker
3632,1,itsyourman nothin much cousin touch white trash wigger wannab bitch boy dick suck fuck gay bitch
3633,1,itsyourman fuck wigger stfu
3634,1,itsmekylewayn yeaa black bitch actin like good averag nigga like got credit pussi
3635,1,ivanjrey um fuck bitch done xavier hope respect girl bc alon dont want
3636,1,ivettebrianna never said hoe guilti consent ass girl
3637,1,ivettebrianna fag
3638,1,ivettebrianna better feel love dont even show hoe love lol
3639,1,izthatxp xdsmooth lmao denot got bitch right love
3640,1,jayreidoffici want somewhat collag money jewel cartier etc jus littl shit let nicca know still
3641,1,jayreidoffici nicca anxious hear shit g
3642,1,jayreidoffici nicca
3643,1,jbilinovich guy wanna skull fuck clay bird weeknd
3644,1,jgardenofeden kysportsradio ryanlemond butcountri music listen realli hick alcohol
3645,1,jhafe big booti hoe
3646,1,jhannahhh oh mean noah zimmerman cute ass mean talk hoe day everyday amp girl courtney sooo
3648,0,jllve look prime trash pick
3649,1,jetsgreen fuck ya littl bitch look like mexican suck cock ur profil
3650,1,jmuggaaa got bitch
3651,1,jnunchuckfuck u ask suck dick hard white trash
3652,1,joltng niger
3653,1,jperzel shit pic master hoe protect ass bow tie nigga
3655,1,jpantsdotcom toddkincannon therealtoni im partial faggothomoboth fair describ sick twist asshol
3656,1,jpantsdotcom toddkincannon therealtoni naaaaa pop across tl comment nice tri faggot
3657,1,teabagg anti american how feel hate countri
3658,0,jrealmo dont think believ communiti abil function wout whitey choos hustl big govt
3659,1,want fag
3660,1,longlivetylerd fag
3661,1,pussi
3662,1,ill fuck til love faggot
3663,1,shut stupid bitch
3664,1,thatangrynigga least near two decad complet trash put atysyc redeem
3665,1,thatangrynigga nigga must deaf when last time heard root song radio quest dont get bitch
3666,0,jstarrtweet took harder rivera retir im yanke fan lot love respect em especi core
3667,0,jstarrtweet pop new york famili yanke obsess sister liter cri heard gonna
3668,1,jstarrtweet yeah wizard agent zero bitch
3669,0,ghetto
3670,1,jtrevorhowerton hollyrfish hilari make teabagg freak ill
3671,1,justlovenoh menoindirect whole hoe outchea
3672,1,jusxdoit hangin corner late pocket wasnt straight bitch aint gon make rate dawg know im sayin
3673,1,keselowski mattkenseth would love watch newman bitch slap johnson id pay see
3674,1,hannahkubiak everybodi know bitch love mullet pantiedropin
3675,1,jbilinovich need grow mullet togeth get bitch hannahkubiak hate us
3676,1,also search dirti white trash hooker weekend
3677,1,awww shit lol want money bitch els give one
3678,1,oh littl bitch tryna hit fair tho today sometim week shit might fun drunk
3679,1,jfritzi vivaalakatyy lompartayi bitch better back kati mine
3680,1,jkwest cpt commando hoe cocksuck
3681,1,jkwest bitch look way
3682,0,jlogan know best bird move
3683,1,jnastyy bumfarto would white man even go nigger hell hole detroit ive work town yall good nigger
3684,1,jfh happi anoth group day weird ass son bitch that love though hope riot htown
3685,1,jacobryanbruhn kiss nut bitch
3686,1,jacobbback fucktyl tyler isnt shit faggot go listen real music
3687,1,jacobbback fag
3688,1,jacobbback faggot
3689,1,jacobbback dont know shit faggot bitch
3690,1,jacsonbeven markkiszla absolut retard articl
3691,1,jadegreenleaf dailysexsuppli realli fag im like video
3692,1,jadegreenleaf fag
3693,1,faggot
3694,1,funni u faggot
3695,1,ugli goldig cunt u probabl uncircumcis peni faggot
3696,1,ur brother look queer ugli
3697,1,jalendgaf courtniclark pressur hoe
3698,1,hoe say eyebrow fleek search twitter
3699,1,jamesokeefeiii jdhayworth jame nobodi save coupl illiter inbr teabagg moron give fli fuck revel
3700,0,jamesdajewison ltltbest name twitter ever aka jewbaccaltltsecond best name twitter
3702,1,jamesynba damn bitch realli hoen f
3703,0,that energi citi electr gotta go yanke stadium win truli electrifi
3705,1,janeypew nigger bigger even
3706,1,jarjarbank momma didnt rais sukka bitch
3707,1,jaredrev use monkey maker prick
3708,1,jasonastley hate shit like bitch dont ask shit makin wast time dumb ass aint even use
3709,1,rememb nephew luca cri dan say quit pussi grow pair someth dan funni
3710,1,javelinablu mdjacksondalla kennettdem yep texa redneck heaven
3711,1,javiethecr itsselenaaaa haha yuhh hoe funni
3712,1,javiethecr stank ass hoe haha
3713,1,jawshoeeahhh bitch
3714,1,jawshoeeahhh fabianml fuck bitch lol
3715,1,jawshoeeahhh fabianml shut bitch
3716,1,jawshoeeahhh fabianml suck dick hoe
3717,1,jawshoeeahhh greyyygoos jehnayi your gay bitch
3718,1,jawshoeeahhh jehnayi bitch lol
3719,1,jawshoeeahhh lmao your timelin aint spi hoe lol
3720,1,jawshoeeahhh keepitplur bitch beat lose twice lol hater
3721,1,jawshoeeahhh bitch answer lol
3722,1,jawshoeeahhh bitch cant even say lol
3723,1,jawshoeeahhh lmao your bitch boy
3724,1,jawshoeeahhh lol thank bitch hahah vega aint readi us lol
3725,1,jawshoeeahhh shut bitch
3726,1,jawshoeeahhh dont mean your ball lol shut hoe lol
3727,1,jawshoeeahhh mean your ball your jewish lol dont love hoe lol
3728,1,jawshoeeahhh your bitch lol
3729,0,ishmallym song ive heard good mean hes trash
3730,1,jaykollskstp pleas tell fume cop bunch coward littl bitch allow near weapon thank
3732,1,jaydillz theyr big bitch tho lol
3733,1,jaytwofli gmucka good leav stupid faggot
3734,1,jaytwofli huh lol mad nigger mad
3735,1,jayyrosayi aint got hoe lil jess your lil guy
3736,1,jazwau rob hoe like onlin
3737,1,zgabrail bitch ass nigggaaa
3738,1,jedziggl say time fag queer context suppos peopl look get offend
3739,1,jefdabest fact bird ass nigga took phone light skin pose school smh lol
3740,1,jeffblogwel time call hoe
3742,1,feel like year sinc seen ya queer lolol
3743,1,nooo amber suppos kill fag
3744,0,say spray tan charli crist switch back republican
3745,1,jennymccarthi dont let idiot cant even spell retard get
3746,1,iamadamg aww love jenni damn perf amp ugli serious dis bitch must blind
3747,0,jennytripletit also bird citi math theorem make assumpt
3748,1,jergucci trap anywher wanna aint bitch n rare solo
3749,1,jergucci go craigslist bitch
3750,1,jergucci luck bitch gonna drug wont even kno happen lmao
3751,1,jergucci suck dick tho that better browni
3752,1,jergucci ur avi prolli shoot dust phone cuz shit old u cat fish bitch lmao
3753,1,jeremyadam your bitch
3754,1,jermsallov cant homeless bitch better slip
3755,1,jesseabrego bitch might
3756,1,jessycaarubi oshititslaura bitch inch taller amp normal height jessyca daysi short bitch
3758,1,ladygaga madonna lmao madonna music suck yeah your fuck stupid think gaga better retard
3759,1,jfromhuntington savag day like color dat wrap day hoe like mummi
3760,1,jfromhuntington thatupsdud lt hate interject can yo digit like wigger dat wanna fuck color
3761,1,jimboberson happi birthday faggot
3762,1,jimnastikowski race traitor dumbass
3763,1,jimnorton hey jim youll love
3764,1,jimmymciv like fat chick need love guess jeffrey dommer type would sloppi ho
3765,1,jizzatthescen assum shit hmm cuz u dont know fuck u talk cracker day
3766,0,jjloveup tranni
3767,1,homo bro love ya let get malibu rum tech bitch haha
3768,1,pcktsizeca dont hoe haha
3769,1,joanriv bitch old ass mushroom ass bitch look like moldi ass toe wobbl raggedi ass vagina face bye
3770,1,pandaenchilada your bitch carlton your lucki father judg
3771,1,need insert chill pill ass twice day bitch ass goe away problem persist see doctor
